# LAMMPS data file

2208 atoms
2688 bonds
4608 angles
3840 dihedrals
1152 impropers

14 atom types
12 bond types
16 angle types
12 dihedral types
4 improper types

0 34.02400207519531 xlo xhi
0 34.02400207519531 ylo yhi
0 34.02400207519531 zlo zhi

Masses

1 12.011 # C1
2 12.011 # C2
3 12.011 # C3
4 1.008 # H2
5 1.008 # H3
6 14.007 # N
7 65.38 # Zn
8 1.008 # HO
9 15.035 # CH (12.011+1.008*3)
10 15.9994 # OH
11 0.0001 # Me
12 15.999 # OW
13 1.00784 # HW
14 0.0001 # MW

Atoms # full

84 1 5 0.00000 33.36897 33.23276 24.02400 # H3
85 1 5 0.00000 24.37697 33.23276 33.01600 # H3
86 1 6 0.00000 24.18997 33.48976 28.45500 # N
87 1 6 0.00000 27.23597 33.48976 22.26500 # N
88 1 6 0.00000 28.80797 24.05375 33.27300 # N
89 1 6 0.00000 22.61797 27.09976 33.27300 # N
90 1 6 0.00000 33.62597 28.67175 23.83700 # N
91 1 6 0.00000 33.62597 22.48176 26.88300 # N
92 1 6 0.00000 33.62597 24.05375 28.45500 # N
93 1 6 0.00000 33.62597 27.09976 22.26500 # N
94 1 6 0.00000 24.18997 28.67175 33.27300 # N
95 1 6 0.00000 27.23597 22.48176 33.27300 # N
96 1 6 0.00000 28.80797 33.48976 23.83700 # N
97 1 6 0.00000 22.61797 33.48976 26.88300 # N
98 1 6 0.00000 32.69597 26.16976 30.77100 # N
99 1 6 0.00000 31.12397 32.55976 25.95300 # N
100 1 6 0.00000 26.30597 30.98775 32.34300 # N
101 1 6 0.00000 26.30597 32.55976 30.77100 # N
102 1 6 0.00000 32.69597 30.98775 25.95300 # N
103 1 6 0.00000 31.12397 26.16976 32.34300 # N
104 1 1 0.00000 32.12797 25.67875 1.93200 # C1
105 1 1 0.00000 25.81497 31.99176 1.93200 # C1
106 1 2 0.00000 28.87197 27.76875 1.63500 # C2
107 1 2 0.00000 22.55397 23.38476 1.63500 # C2
108 1 2 0.00000 27.90497 28.73576 1.63500 # C2
109 1 2 0.00000 23.52097 22.41776 1.63500 # C2
110 1 2 0.00000 32.02697 23.78376 3.00100 # C2
111 1 2 0.00000 23.91997 30.92276 2.03400 # C2
112 1 2 0.00000 23.91997 31.89076 3.00100 # C2
113 1 2 0.00000 31.05897 23.78376 2.03400 # C2
114 1 4 0.00000 29.59397 27.50776 2.39300 # H2
115 1 4 0.00000 21.83097 23.64576 2.39300 # H2
116 1 4 0.00000 27.64397 29.45776 2.39300 # H2
117 1 4 0.00000 23.78197 21.69476 2.39300 # H2
118 1 4 0.00000 32.28797 23.02476 3.72300 # H2
119 1 4 0.00000 23.16097 30.20076 1.77200 # H2
120 1 4 0.00000 23.16097 32.15176 3.72300 # H2
121 1 4 0.00000 30.33697 23.02476 1.77200 # H2
122 1 3 0.00000 27.33497 23.95476 1.27600 # C3
123 1 3 0.00000 24.09097 27.19876 1.27600 # C3
124 1 3 0.00000 32.59697 27.01076 1.46400 # C3
125 1 3 0.00000 27.14697 32.46075 1.46400 # C3
126 1 5 0.00000 23.27197 26.76476 1.85200 # H3
127 1 5 0.00000 28.15297 24.38876 1.85200 # H3
128 1 5 0.00000 26.90097 23.13576 1.85200 # H3
129 1 5 0.00000 24.52497 28.01676 1.85200 # H3
130 1 5 0.00000 33.03097 27.58676 2.28200 # H3
131 1 5 0.00000 27.72297 31.64176 1.03000 # H3
132 1 5 0.00000 27.72297 32.89476 2.28200 # H3
133 1 5 0.00000 31.77797 27.58676 1.03000 # H3
134 1 5 0.00000 24.86297 26.42676 1.17800 # H3
135 1 5 0.00000 26.56297 24.72676 1.17800 # H3
136 1 5 0.00000 33.36897 26.91276 0.69200 # H3
137 1 5 0.00000 27.04897 33.23276 0.69200 # H3
138 1 6 0.00000 28.80797 27.09976 0.43500 # N
139 1 6 0.00000 22.61797 24.05375 0.43500 # N
140 1 6 0.00000 27.23597 28.67175 0.43500 # N
141 1 6 0.00000 24.18997 22.48176 0.43500 # N
142 1 6 0.00000 32.69597 24.98376 2.93600 # N
143 1 6 0.00000 25.11997 30.98775 1.36500 # N
144 1 6 0.00000 25.11997 32.55976 2.93600 # N
145 1 6 0.00000 31.12397 24.98376 1.36500 # N
146 1 7 0.00000 29.96597 25.57676 16.85400 # Zn
147 1 7 0.00000 21.45997 25.57676 16.85400 # Zn
148 1 7 0.00000 25.71297 29.82976 16.85400 # Zn
149 1 7 0.00000 25.71297 21.32376 16.85400 # Zn
150 1 1 0.00000 27.80297 33.98075 10.43800 # C1
151 1 1 0.00000 23.62297 33.98075 6.25800 # C1
152 1 1 0.00000 27.80297 23.48676 16.95600 # C1
153 1 1 0.00000 27.80297 27.66676 16.75200 # C1
154 1 1 0.00000 23.62297 27.66676 16.95600 # C1
155 1 1 0.00000 23.62297 23.48676 16.75200 # C1
156 1 1 0.00000 32.12797 25.67875 18.94400 # C1
157 1 1 0.00000 32.12797 25.47476 14.76300 # C1
158 1 1 0.00000 32.12797 31.99176 8.24600 # C1
159 1 1 0.00000 25.81497 31.99176 18.94400 # C1
160 1 1 0.00000 25.61097 31.99176 14.76300 # C1
161 1 2 0.00000 23.52097 32.28976 11.50700 # C2
162 1 2 0.00000 27.90497 32.28976 5.18900 # C2
163 1 2 0.00000 28.87197 23.38476 15.06100 # C2
164 1 2 0.00000 28.87197 27.76875 18.64700 # C2
165 1 2 0.00000 22.55397 27.76875 15.06100 # C2
166 1 2 0.00000 22.55397 23.38476 18.64700 # C2
167 1 2 0.00000 32.42597 28.73576 6.15600 # C2
168 1 2 0.00000 32.42597 22.41776 10.54000 # C2
169 1 2 0.00000 32.42597 23.38476 11.50700 # C2
170 1 2 0.00000 32.42597 27.76875 5.18900 # C2
171 1 2 0.00000 23.52097 28.73576 15.06100 # C2
172 1 2 0.00000 27.90497 28.73576 18.64700 # C2
173 1 2 0.00000 27.90497 22.41776 15.06100 # C2
174 1 2 0.00000 23.52097 22.41776 18.64700 # C2
175 1 2 0.00000 28.87197 32.28976 6.15600 # C2
176 1 2 0.00000 22.55397 32.28976 10.54000 # C2
177 1 2 0.00000 32.02697 23.78376 20.01300 # C2
178 1 2 0.00000 32.02697 27.36975 13.69400 # C2
179 1 2 0.00000 31.05897 31.89076 10.14100 # C2
180 1 2 0.00000 23.91997 30.92276 19.04599 # C2
181 1 2 0.00000 27.50597 30.92276 14.66200 # C2
182 1 2 0.00000 23.91997 31.89076 20.01300 # C2
183 1 2 0.00000 27.50597 31.89076 13.69400 # C2
184 1 2 0.00000 32.02697 30.92276 10.14100 # C2
185 1 2 0.00000 31.05897 23.78376 19.04599 # C2
186 1 2 0.00000 31.05897 27.36975 14.66200 # C2
187 1 4 0.00000 23.78197 31.53076 12.22900 # H2
188 1 4 0.00000 27.64397 31.53076 4.46600 # H2
189 1 4 0.00000 29.59397 23.64576 14.30200 # H2
190 1 4 0.00000 29.59397 27.50776 19.40499 # H2
191 1 4 0.00000 21.83097 27.50776 14.30200 # H2
192 1 4 0.00000 21.83097 23.64576 19.40499 # H2
193 1 4 0.00000 31.66697 29.45776 6.41700 # H2
194 1 4 0.00000 31.66697 21.69476 10.27900 # H2
195 1 4 0.00000 31.66697 23.64576 12.22900 # H2
196 1 4 0.00000 31.66697 27.50776 4.46600 # H2
197 1 4 0.00000 23.78197 29.45776 14.30200 # H2
198 1 4 0.00000 27.64397 29.45776 19.40499 # H2
199 1 4 0.00000 27.64397 21.69476 14.30200 # H2
200 1 4 0.00000 23.78197 21.69476 19.40499 # H2
201 1 4 0.00000 29.59397 31.53076 6.41700 # H2
202 1 4 0.00000 21.83097 31.53076 10.27900 # H2
203 1 4 0.00000 32.28797 23.02476 20.73500 # H2
204 1 4 0.00000 32.28797 28.12876 12.97200 # H2
205 1 4 0.00000 30.33697 32.15176 10.90000 # H2
206 1 4 0.00000 23.16097 30.20076 18.78400 # H2
